"Country" "ccode" "Year" "Party_Regime" "Party" "Year_Founded" "Party_Age" "Year_in_Power" "Last_Year_of_Power" "Power_Change" "Competition" "Origin" "How_Power_Gained" "How_Power_Ended" "Democracy_Year_After" "Accession_to_Democracy" "Power_from_Independence" "Renaming" "Evolution" "Marxist" "Military" "Monarchy" "Violence" "Occupation" "Compet_Auth" "Compet_Parties" "Last_Before_Dem" "Next_Dem_Year" "Dem_Remains" "Dem_Competitive" "Dem_Power" "Dem_Remains_Any" "Dem_Competitive_Any" "Dem_Power_Any" "Dem_Years_Remains" "Dem_Years_Competitive" "Dem_Years_Power" "Military_Ally" "Governance" "Favors_Ethnic"
"2442" "Honduras" 91 1937 1 "National Party of Honduras" 1902 35 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2443" "Honduras" 91 1938 1 "National Party of Honduras" 1902 36 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2444" "Honduras" 91 1939 1 "National Party of Honduras" 1902 37 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2445" "Honduras" 91 1940 1 "National Party of Honduras" 1902 38 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2446" "Honduras" 91 1941 1 "National Party of Honduras" 1902 39 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2447" "Honduras" 91 1942 1 "National Party of Honduras" 1902 40 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2448" "Honduras" 91 1943 1 "National Party of Honduras" 1902 41 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2449" "Honduras" 91 1944 1 "National Party of Honduras" 1902 42 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2450" "Honduras" 91 1945 1 "National Party of Honduras" 1902 43 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2451" "Honduras" 91 1946 1 "National Party of Honduras" 1902 44 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2452" "Honduras" 91 1947 1 "National Party of Honduras" 1902 45 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2453" "Honduras" 91 1948 1 "National Party of Honduras" 1902 46 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2454" "Honduras" 91 1949 1 "National Party of Honduras" 1902 47 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2455" "Honduras" 91 1950 1 "National Party of Honduras" 1902 48 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2456" "Honduras" 91 1951 1 "National Party of Honduras" 1902 49 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2457" "Honduras" 91 1952 1 "National Party of Honduras" 1902 50 1933 "1953" 0 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2458" "Honduras" 91 1953 1 "National Party of Honduras" 1902 51 1933 "1953" 1 1 "Elite Coalition" "Election" "Dictator-Supported" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1957 1 1 0 1 1 1 "1957-1962, 1971, 1982-2008, 2010-2015" "1957-1962, 1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2459" "Honduras" 91 1954 1 "Party of National Unity" 1954 0 1954 "1956" 0 1 "Dictator-Created" "Dictator-Created" "Coup" 1 0 0 NA 0 0 0 0 0 0 0 NA 1 1957 0 0 0 0 0 0 NA NA NA 0 "Policy-Based" 0
"2460" "Honduras" 91 1955 1 "Party of National Unity" 1954 1 1954 "1956" 0 1 "Dictator-Created" "Dictator-Created" "Coup" 1 0 0 NA 0 0 0 0 0 0 0 NA 1 1957 0 0 0 0 0 0 NA NA NA 0 "Policy-Based" 0
"2461" "Honduras" 91 1956 1 "Party of National Unity" 1954 2 1954 "1956" 2 1 "Dictator-Created" "Dictator-Created" "Coup" 1 0 0 NA 0 0 0 0 0 0 0 NA 1 1957 0 0 0 0 0 0 NA NA NA 0 "Policy-Based" 0
"2462" "Honduras" 91 1963 1 "National Party of Honduras" 1902 61 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2463" "Honduras" 91 1964 1 "National Party of Honduras" 1902 62 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2464" "Honduras" 91 1965 1 "National Party of Honduras" 1902 63 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2465" "Honduras" 91 1966 1 "National Party of Honduras" 1902 64 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2466" "Honduras" 91 1967 1 "National Party of Honduras" 1902 65 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2467" "Honduras" 91 1968 1 "National Party of Honduras" 1902 66 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2468" "Honduras" 91 1969 1 "National Party of Honduras" 1902 67 1963 "1970" 0 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2469" "Honduras" 91 1970 1 "National Party of Honduras" 1902 68 1963 "1970" 3 1 "Elite Coalition" "Military" "Continued" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1971 1 1 1 1 1 1 "1971, 1982-2008, 2010-2015" "1971, 1982-2008, 2010-2015" "1971, 1989-1993, 2001-2005, 2010-2015" 1 "Repressive" 0
"2470" "Honduras" 91 1972 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2471" "Honduras" 91 1973 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2472" "Honduras" 91 1974 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2473" "Honduras" 91 1975 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2474" "Honduras" 91 1976 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2475" "Honduras" 91 1977 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2476" "Honduras" 91 1978 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2477" "Honduras" 91 1979 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2478" "Honduras" 91 1980 0 "N" NA NA 1972 "1981" 0 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2479" "Honduras" 91 1981 0 "N" NA NA 1972 "1981" 3 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2480" "Honduras" 91 2009 0 "N" NA NA 2009 "2009" 3 NA NA NA NA 1 1 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2481" "Hungary" 310 1940 0 "N" NA NA 1940 "1945" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2482" "Hungary" 310 1941 0 "N" NA NA 1940 "1945" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2483" "Hungary" 310 1942 0 "N" NA NA 1940 "1945" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2484" "Hungary" 310 1943 0 "N" NA NA 1940 "1945" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2485" "Hungary" 310 1944 0 "N" NA NA 1940 "1945" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2486" "Hungary" 310 1945 0 "N" NA NA 1940 "1945" 1 NA NA NA NA 0 0 NA NA NA NA 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2487" "Hungary" 310 1946 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 28 1946 "1955" 0 1 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2488" "Hungary" 310 1947 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 29 1946 "1955" 0 1 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2489" "Hungary" 310 1948 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 30 1946 "1955" 0 1 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2490" "Hungary" 310 1949 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 31 1946 "1955" 0 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2491" "Hungary" 310 1950 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 32 1946 "1955" 0 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2492" "Hungary" 310 1951 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 33 1946 "1955" 0 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2493" "Hungary" 310 1952 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 34 1946 "1955" 0 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2494" "Hungary" 310 1953 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 35 1946 "1955" 0 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2495" "Hungary" 310 1954 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 36 1946 "1955" 0 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2496" "Hungary" 310 1955 1 "Hungarian Communist Party / Hungarian Working People's Party" 1918 37 1946 "1955" 1 0 "Communist" "Communist-Imposed" "Revolution" 0 0 0 "1948" 0 1 0 0 0 0 0 NA 0 1990 0 0 0 0 0 0 NA NA NA NA NA 0
"2497" "Hungary" 310 1956 1 "Hungarian Socialist Workers' Party" 1956 0 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2498" "Hungary" 310 1957 1 "Hungarian Socialist Workers' Party" 1956 1 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2499" "Hungary" 310 1958 1 "Hungarian Socialist Workers' Party" 1956 2 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2500" "Hungary" 310 1959 1 "Hungarian Socialist Workers' Party" 1956 3 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2501" "Hungary" 310 1960 1 "Hungarian Socialist Workers' Party" 1956 4 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2502" "Hungary" 310 1961 1 "Hungarian Socialist Workers' Party" 1956 5 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2503" "Hungary" 310 1962 1 "Hungarian Socialist Workers' Party" 1956 6 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2504" "Hungary" 310 1963 1 "Hungarian Socialist Workers' Party" 1956 7 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2505" "Hungary" 310 1964 1 "Hungarian Socialist Workers' Party" 1956 8 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2506" "Hungary" 310 1965 1 "Hungarian Socialist Workers' Party" 1956 9 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2507" "Hungary" 310 1966 1 "Hungarian Socialist Workers' Party" 1956 10 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2508" "Hungary" 310 1967 1 "Hungarian Socialist Workers' Party" 1956 11 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2509" "Hungary" 310 1968 1 "Hungarian Socialist Workers' Party" 1956 12 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2510" "Hungary" 310 1969 1 "Hungarian Socialist Workers' Party" 1956 13 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2511" "Hungary" 310 1970 1 "Hungarian Socialist Workers' Party" 1956 14 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2512" "Hungary" 310 1971 1 "Hungarian Socialist Workers' Party" 1956 15 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2513" "Hungary" 310 1972 1 "Hungarian Socialist Workers' Party" 1956 16 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2514" "Hungary" 310 1973 1 "Hungarian Socialist Workers' Party" 1956 17 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2515" "Hungary" 310 1974 1 "Hungarian Socialist Workers' Party" 1956 18 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2516" "Hungary" 310 1975 1 "Hungarian Socialist Workers' Party" 1956 19 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2517" "Hungary" 310 1976 1 "Hungarian Socialist Workers' Party" 1956 20 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2518" "Hungary" 310 1977 1 "Hungarian Socialist Workers' Party" 1956 21 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2519" "Hungary" 310 1978 1 "Hungarian Socialist Workers' Party" 1956 22 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2520" "Hungary" 310 1979 1 "Hungarian Socialist Workers' Party" 1956 23 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2521" "Hungary" 310 1980 1 "Hungarian Socialist Workers' Party" 1956 24 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2522" "Hungary" 310 1981 1 "Hungarian Socialist Workers' Party" 1956 25 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2523" "Hungary" 310 1982 1 "Hungarian Socialist Workers' Party" 1956 26 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2524" "Hungary" 310 1983 1 "Hungarian Socialist Workers' Party" 1956 27 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2525" "Hungary" 310 1984 1 "Hungarian Socialist Workers' Party" 1956 28 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2526" "Hungary" 310 1985 1 "Hungarian Socialist Workers' Party" 1956 29 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2527" "Hungary" 310 1986 1 "Hungarian Socialist Workers' Party" 1956 30 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
"2528" "Hungary" 310 1987 1 "Hungarian Socialist Workers' Party" 1956 31 1956 "1989" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 NA 1 1 0 0 0 0 0 NA 1 1990 1 1 1 1 1 1 "1990-2015" "1990-2015" "1994-1998, 2002-2010" 1 "Policy-Based/Repressive" 0
